f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label
0.0,0.0,0.3709424534129868,-0.0360613575085031,0.6112822293641121,-0.1457234798204683,0.8317531363500785,-0.1275202830660246,1.0265874681492748,-0.1366089607913333,0.4812726280231641,-0.9107978631532724,0.7543917339158474,-1.2138724541156989,0.9408156312246672,-1.3907041777318774,1.0975003733927822,-1.52488696765975,0.3783250591427252,-0.9256728091635044,0.8342304438781531,-0.8648787761591107,0.9913230054960892,-0.5557677385143307,1.0514770112782512,-0.3042795327438313,0.2982599648004205,-0.8122356727207539,0.7294572414766943,-0.747064086451993,0.9071744392062004,-0.4613740051624024,0.9807258871551772,-0.245375918501036,0.2471131092498056,-0.6138664507372424,0.5768568811612279,-0.6131397095623826,0.7652439896367904,-0.475518934339543,0.875199829303513,-0.3559064542063731,D
0.0,0.0,0.3558411948146436,-0.0499775993140347,0.5930064031932791,-0.1638548964995688,0.8049444700178209,-0.1546413624661214,0.9977777235935767,-0.1816094676116151,0.4734231973722721,-0.9148056971889524,0.7498053298939816,-1.189202642588431,0.9355893096846843,-1.3502689660382092,1.0871865194927042,-1.4713180559642411,0.3679193559466638,-0.9298577028340368,0.7878102755368889,-0.862811783337123,0.9520605987981218,-0.5717399538096203,1.023603705950575,-0.3297938820551212,0.2821264075065979,-0.8342387160699735,0.6803074025280577,-0.7608111334625048,0.8514253023346592,-0.4883390205742664,0.9293688938256824,-0.2739433357069791,0.2226478884851923,-0.6564125867494199,0.5249233254487236,-0.6537149980494815,0.7046868649280851,-0.525464616727505,0.8178380970482659,-0.4051432206269428,D
0.0,0.0,0.3166411272650918,-0.038840933219299,0.5584175304028103,-0.129641366584408,0.7668893742028696,-0.1244066387632696,0.9534917865951928,-0.1874775356489949,0.5044933739447037,-0.8858892051776006,0.7530778863381108,-1.1524772390801072,0.9279707630664004,-1.314196152015375,1.0744691568744322,-1.4428966000614585,0.3829622190431036,-0.923764006002389,0.7682849703448973,-0.8613676257803233,0.9228873183823773,-0.5671696831832568,0.9869848057046356,-0.3207973645953583,0.2741307497783857,-0.843783997795955,0.631195209791875,-0.7699938992617901,0.7951953325623576,-0.5001459162014652,0.870693163735567,-0.2796404374618727,0.1811147178169691,-0.6876374390991472,0.4614842406166557,-0.6907453689488664,0.6363471183773663,-0.5664382973111193,0.7493997920616473,-0.4367761338964265,D
0.0,0.0,0.3170865174365572,-0.0156324669398855,0.5566435939612963,-0.1032913810943438,0.7699104375246986,-0.1069831814048703,0.9595130333788924,-0.1727881759711414,0.5244910897568695,-0.867533463032888,0.7691914978704768,-1.1645734086426536,0.9493348168352777,-1.349171403841523,1.0976819287818704,-1.4982658169290983,0.4019667750135459,-0.915654253408572,0.7831553479825109,-0.8635982346393862,0.9313345983837346,-0.546238677804863,0.9856321360133348,-0.2853096346855999,0.2884281484010308,-0.8508768099287307,0.6378160918826661,-0.7818199545889376,0.7999430407695652,-0.5004463174219042,0.8753622909257651,-0.269755426221047,0.1842894799072945,-0.7117269916463699,0.4599438069526376,-0.7037960624011548,0.6303694230063083,-0.5539104119032765,0.738628198330972,-0.4045232505879524,D
0.0,0.0,0.3269040203883138,-0.01951363527755,0.56622057904006,-0.106418716449393,0.7793660646859519,-0.1109419414231428,0.9689835115896438,-0.1681864991023571,0.5338515236334461,-0.8642446057984434,0.7676483989932019,-1.182236086865602,0.9377456025477968,-1.3894066611141986,1.078997602025605,-1.559215490370044,0.4099736990924055,-0.912097344614318,0.7888799385178612,-0.8668588755153647,0.9344728579367468,-0.5460043502730542,0.986071595899446,-0.2810200981832796,0.2934026524866599,-0.8472089973509243,0.6446397302156043,-0.7825429922595742,0.8048582555179005,-0.4967795620135245,0.8813093675027864,-0.2609125138867041,0.1848504035253716,-0.7107430880458949,0.4614560183828546,-0.7051469260435032,0.6319104465110651,-0.5506362197172342,0.739650777269808,-0.395897729277648,D
0.0,0.0,0.3216197190189119,-0.022691588471114,0.5591017702199231,-0.1175015674507315,0.758734189527639,-0.118220040284565,0.9444739267580956,-0.1637862924406189,0.525380679159266,-0.867714871720406,0.722839372444099,-1.230609384598515,0.8619223914310433,-1.4828658003161364,0.966069206315778,-1.6977792545327686,0.3957437569231371,-0.918360974157962,0.7662178757949342,-0.8876896434944312,0.915634322037152,-0.5651899948839607,0.9587978093921746,-0.2935463035439158,0.2762260249899321,-0.8514347135700784,0.6212986527042614,-0.808666688153006,0.7804944315386306,-0.5258164565964313,0.8478411808357164,-0.2851817138807332,0.1707111124035808,-0.7125173386994733,0.4427886335721332,-0.7044530702913114,0.616996774701086,-0.5528588080480294,0.7226109179485483,-0.4000748490561783,D
0.0,0.0,0.2998899608758994,-0.0254827418278604,0.5291353326310864,-0.1277912598070708,0.7169205119295565,-0.1304832847676001,0.901298286810183,-0.1696598548758069,0.5044717099230833,-0.8825135020791601,0.6823738545301292,-1.2501724580469509,0.8057899229931408,-1.515827462572681,0.8982420160828433,-1.7367085830045128,0.3735609329029586,-0.9276056432604706,0.7362743222073542,-0.8819522859307738,0.8887317114428984,-0.567624579268782,0.938882510945748,-0.3015700420650042,0.2488442621651265,-0.8520651398241417,0.5842683354811287,-0.8069059920764117,0.744093940302358,-0.5326841739308545,0.8170344925492808,-0.2964881483729512,0.1371920400449254,-0.7089771968205724,0.3954972437391956,-0.6949089030668826,0.5661476388501031,-0.5480308951244347,0.673647382098805,-0.3966073352582678,D
0.0,0.0,0.2942865216886885,-0.0269169571755505,0.523444228275535,-0.1296338977905461,0.713353095271811,-0.1323937159686886,0.8961244415887051,-0.1785888857587711,0.4952651438352933,-0.8918660643264158,0.6720385882059959,-1.260707082128192,0.7877221404779613,-1.5240795405267338,0.8714139884679196,-1.742467686097134,0.3622345764296213,-0.9320869657059114,0.7242627211604931,-0.8808264057602037,0.871093729944626,-0.563507026125007,0.9194487154987284,-0.300567254354849,0.2358323958220226,-0.8471523795967986,0.5769746687367923,-0.7993261099963627,0.7364284935824073,-0.5223312334436788,0.80930042665557,-0.2908244498811551,0.1229782118472643,-0.699631560963246,0.378956894516084,-0.6754630392833835,0.5542133552912093,-0.5264173270545818,0.6691030136936845,-0.3807179305405569,D
0.0,0.0,0.2932806713164474,-0.0180162809629177,0.5225013429681556,-0.1187299720033168,0.7061646187238669,-0.1224641944180652,0.8839399007990667,-0.1851653509488827,0.5128826537909073,-0.8849612374732653,0.6867975281624984,-1.2661202634563204,0.8014211879008408,-1.537706274263619,0.8845531926533097,-1.7608167564000834,0.3757609799963245,-0.9267166157527348,0.726715969977582,-0.8808132879817647,0.874947239568881,-0.5644284625608021,0.9272042121678412,-0.3032984900486775,0.2409627614118418,-0.8478273953983011,0.5717551448802207,-0.8044088793364628,0.7292046025145597,-0.5234332330827817,0.8025317751947223,-0.287249053696907,0.1184307717919976,-0.7066095982129997,0.3672276018672077,-0.6961641406718606,0.5389657800059602,-0.5474582066981643,0.6541129911291388,-0.4003330177832874,D
0.0,0.0,0.2690641580312171,0.0123836711039024,0.4942774951099309,-0.0806521992658929,0.655576886935297,-0.1184678528548321,0.8256073489185357,-0.2388733010941366,0.5410096756070436,-0.8609806685320539,0.7373612276903729,-1.2723089291932297,0.8852764415789416,-1.560803697614253,0.993789919007324,-1.7899596073858115,0.3998574790278213,-0.9165773270518508,0.7090777172864784,-0.9412995045954936,0.8474280357855061,-0.6145105248969026,0.8968379697661553,-0.3413403460695102,0.2458595340647001,-0.8662285313111007,0.5249227106546105,-0.8672548018207811,0.6693182099300421,-0.5731465767456799,0.7403035021630902,-0.3288993064545472,0.0859448094835668,-0.7548175268486282,0.2944905079715315,-0.7964135567036866,0.4593125349887796,-0.6486125583053203,0.5737197403243661,-0.4914213777101881,D
0.0,0.0,0.2485177735254904,0.0183819921294908,0.4638529963119704,-0.0595575319076939,0.6077732087916583,-0.1013582901536866,0.7671982263132464,-0.2311845985105584,0.5678942968092248,-0.8375031235772651,0.7664674912833159,-1.2819542072970584,0.921235112830736,-1.5772442766748098,1.0437179500734612,-1.8160101963923905,0.4172240891489259,-0.9088036418467134,0.6860097991666549,-0.9740711083816328,0.8184512545179996,-0.6383851615411661,0.8637202677307958,-0.3547983456288442,0.243495010036357,-0.8836974863920734,0.4832113450123091,-0.9274536942051288,0.6283489384091463,-0.622743425773915,0.7047595668654338,-0.3646858166779288,0.0541090900885126,-0.7998406066848651,0.2336773725626313,-0.865823703181691,0.3950255498319546,-0.7044866905278638,0.5133833900198621,-0.5343244871523153,D
0.0,0.0,0.2477317534954702,0.0290094782987992,0.4648047944447943,-0.059854900931289,0.5999790023913653,-0.1169533653486068,0.7493935771687584,-0.2770580662107274,0.5937307436245723,-0.8258025609026826,0.8208471835742704,-1.321560107643098,0.9891080224658462,-1.627128059489074,1.121760613332191,-1.8722989638769727,0.435964615230422,-0.899963807198373,0.6779917455847355,-1.0359958506275375,0.7993645272224896,-0.6960407690848374,0.8405053501988847,-0.4086160548776245,0.2515459083758815,-0.8883122959880737,0.4682792056956992,-1.01911107333455,0.611203371324379,-0.6889430366982136,0.680172931759064,-0.3991898300767716,0.052174129072586,-0.820044444749058,0.2254843876121372,-0.948693765181278,0.3859386830653749,-0.76470323151861,0.4965423018333849,-0.5596120526317416,D
0.0,0.0,0.2438608863850342,0.039385129019023,0.4572985350309977,-0.0587533913515666,0.5829943888099924,-0.1132330987373746,0.7249801632562246,-0.3009966485970788,0.6068779443471386,-0.8294790997722649,0.8393977824586215,-1.3449565278478612,1.011359570531907,-1.653198042379517,1.1475196686573153,-1.901349198369393,0.442275004366385,-0.8968794905184945,0.6730657013819565,-1.0733055209640268,0.7858619273281601,-0.7309686376230852,0.8276866744648159,-0.446505636247715,0.2511322187649567,-0.8926013366641884,0.4492362676355033,-1.0783653171708725,0.5931885577852352,-0.7434435084152412,0.6612562558401114,-0.4430224167829443,0.0419449636128478,-0.8353173623582085,0.2057576743499052,-0.9971588522459268,0.3620555614098608,-0.8072890438512981,0.4660825717982278,-0.5934104054115542,D
0.0,0.0,0.2590327294083657,0.0268868137059735,0.485265839934855,-0.0585433968732037,0.6326276583902746,-0.1149759588538198,0.7837928179493747,-0.2919799399495787,0.5963418148492367,-0.8260472133611731,0.824948957778462,-1.313157492097615,0.9984913889816356,-1.604408612552946,1.1387653807379814,-1.8355304112073867,0.4451572353349607,-0.8954524196343067,0.7001695770817977,-1.058858205410824,0.8242847953114469,-0.7342694190802144,0.8682061082875185,-0.4507204813176977,0.2645116699386333,-0.878937575517709,0.4999135124788071,-1.0282370485595596,0.6496690117621994,-0.7090044001014876,0.725251477306719,-0.4259666641002183,0.0667998479337437,-0.8069568262481323,0.2466146961886653,-0.9525783882497322,0.4160277595112646,-0.779564865237525,0.5338714745694094,-0.5820596944027129,D
0.0,0.0,0.2898427511885561,0.0168907082709718,0.520608733919616,-0.0758339718287893,0.6884811536568246,-0.1252667119838597,0.8674312912560657,-0.2528059834861353,0.57476389101969,-0.8394226861007058,0.7757487146885097,-1.2644004573035108,0.944573738654158,-1.5173843764600778,1.081080797876251,-1.717383219675538,0.4336538889825604,-0.9010795217794604,0.717707034378363,-0.994362137562672,0.8385668091483071,-0.6737319447599184,0.8773002370487145,-0.4032664305988495,0.2718210778438731,-0.8614420658760538,0.5381880128435484,-0.926376468100662,0.6766117602431942,-0.6272347179921299,0.7407991302743776,-0.3736474757379705,0.0985742355449182,-0.7612135813234131,0.3008324578587623,-0.8207119106345125,0.464317711012103,-0.6640831332405455,0.5738786770033493,-0.4999673457998688,D
0.0,0.0,0.3165396627140006,-0.0097822235372891,0.5520952720162725,-0.1198531822293628,0.7434295699774889,-0.1474236883239312,0.9395407032953612,-0.2153996496254241,0.5434135181261066,-0.8744655734768433,0.7411340781359561,-1.2501172520271853,0.8965802959235983,-1.4926919137590673,1.026699038044872,-1.6910684447743898,0.4077043820638941,-0.9131139780147374,0.7364168210510311,-0.9577285466169784,0.8674361507678534,-0.6340759906119213,0.909860963710473,-0.3622924203128737,0.264918445349643,-0.8453167515284369,0.5669461221045304,-0.8566715974328457,0.7126515974724025,-0.5615721823282926,0.7829195938556349,-0.3183502931598265,0.1209799842525583,-0.716369139291237,0.348235506613602,-0.7536890297050586,0.5247563688278521,-0.6126433682079,0.6501078325166042,-0.4716419329022139,D
0.0,0.0,0.3333783244135315,-0.0239830275687824,0.5660905784612118,-0.132926874251698,0.777634280667454,-0.1496534405485822,0.9837389141850866,-0.2122615226211061,0.507605494776,-0.8972313251537555,0.706943270597451,-1.2444173642021257,0.8581539087255943,-1.4758918050717669,0.9863299400046496,-1.6700354133035369,0.378613325122657,-0.925554941664494,0.7425526451457748,-0.9336374724176926,0.8854328720896874,-0.6128639076465746,0.9353277468312212,-0.345289098297911,0.2522642202896225,-0.8358762508529995,0.5903252602816911,-0.8267371496247404,0.7477724349915482,-0.5356226373243328,0.8223697466938504,-0.2996483125562544,0.133273072642154,-0.6853440066448806,0.3845412028984222,-0.7077088596370452,0.5662713246088394,-0.5668148540956339,0.6905331093699854,-0.4284585443291284,D
0.0,0.0,0.3542386916468162,-0.0438244858936975,0.5951098146883286,-0.1537570357707492,0.8121850339041501,-0.166911147105177,1.007840200304013,-0.2292289519407645,0.4765117501394835,-0.9178711789726748,0.6715445229882815,-1.2723364496282483,0.8235831820146075,-1.4823638666144254,0.9539974719771802,-1.6577764489518343,0.3497171345328866,-0.9368553387872148,0.7554718550469807,-0.9272547881549954,0.9131762421748858,-0.6131033298278304,0.9663088751650438,-0.3549110077527667,0.2412428436866745,-0.8269629775306019,0.6138980429312805,-0.8161082913641604,0.7800570749431609,-0.5331966909491984,0.846821649435938,-0.307093295721748,0.15322195850294,-0.6514703552668752,0.4293470790966988,-0.6782112079528769,0.6112517620199863,-0.5439637717056185,0.7217454105737645,-0.4034351528480939,D
0.0,0.0,0.377423509277126,-0.0694159798331469,0.6125618054252487,-0.1922196380708263,0.8376478110655204,-0.2036872303028156,1.0264982562464102,-0.2853600690881497,0.435428125315105,-0.9378759399744075,0.6390474677727952,-1.300324490738456,0.7927314450137992,-1.519758175079632,0.9196365822049009,-1.686935660772947,0.3300332800602388,-0.9439692971981026,0.7559665098064172,-0.9453432268282588,0.9186961192866951,-0.6635727510579872,0.9762366156521822,-0.4191591135215027,0.2488973382218108,-0.8309905710063447,0.6464841016661048,-0.8155444877730439,0.8214414215778095,-0.5541895419157458,0.8892284692378917,-0.3461302215538694,0.204358022390246,-0.6422538050564196,0.5109083138511866,-0.683913717174306,0.6970052581225851,-0.5699797657489897,0.8049200400109155,-0.4526050665166449,D
0.0,0.0,0.4066774589834427,-0.0657401839215857,0.6500789819582763,-0.1896051539974463,0.8849222647406975,-0.1907181047241642,1.0624798606144843,-0.2463084297478563,0.4236020907680144,-0.9568623432135104,0.6486322985770423,-1.3084695280011842,0.8063480578570382,-1.536965024990334,0.9409683732182716,-1.711057427036186,0.3327996333663219,-0.9429975631099168,0.7938058125871988,-0.934142014798424,0.9607674920322844,-0.6463077076100567,1.019604559023484,-0.3897770466543703,0.2700156532984404,-0.8113460380910723,0.6969930207820443,-0.800480084268774,0.877088891873894,-0.5361373139839863,0.9465998733827644,-0.3203518821138041,0.2417902617188295,-0.6101586446425491,0.5569197045503907,-0.6527112744327258,0.7573833748995489,-0.5460994244256677,0.8800184924674239,-0.4340662304742751,D
0.0,0.0,0.4053255305796606,-0.03035192552047,0.6601531283888435,-0.1717272192547542,0.8971043090002506,-0.1642993568081993,1.084442113303936,-0.1622914673069879,0.4353214971720604,-0.959279848495493,0.6911297392015291,-1.3064049870790488,0.8729208618908582,-1.5289418530504535,1.0368468325148388,-1.6853349644166646,0.3409716803490483,-0.9400735679721808,0.8465431210376941,-0.8818777012856838,1.0179418220715732,-0.5726824561516688,1.0855925047760984,-0.3118723990412357,0.2871742220347742,-0.7781396964073767,0.7603165238098775,-0.761140804140743,0.9596469762728076,-0.4779431738528535,1.0348258485007202,-0.2560589634383665,0.2778318647746541,-0.5545078499357069,0.6184132130992509,-0.5799923716988766,0.8252822536693475,-0.4614215573250472,0.9430845356753498,-0.3495304850647712,D
0.0,0.0,0.4107544542745208,-0.0126829105824724,0.6684449235522782,-0.1429691901459427,0.905034340426876,-0.1269468860546333,1.0899811287273058,-0.135799842753212,0.4525941657035401,-0.9495932886201968,0.7201182359727493,-1.2831123089261205,0.9093735318096634,-1.496125906843476,1.0778268950991488,-1.645632614435216,0.3586741520790171,-0.9334628287352412,0.8580829098449476,-0.8557043400077693,1.0340231316323871,-0.5510349962110173,1.1022211246587943,-0.2897210696174989,0.3062960641080565,-0.7659154965347303,0.7735712114787996,-0.72905076103053,0.9806012211384324,-0.4508510945340491,1.0629612386054383,-0.2399238552281311,0.2976624683231105,-0.5352272884609331,0.650841924919119,-0.5456794262423021,0.8555721707691905,-0.4299816956413328,0.9676164272482328,-0.3223545789496615,D
0.0,0.0,0.4033065102381335,-0.0001960719732611,0.6639862150999832,-0.1389074871175802,0.8995675551494932,-0.1243445821730979,1.0895787728023434,-0.1174835994221646,0.4583998541372639,-0.9349817830604212,0.7340296148721902,-1.2677309007384598,0.9324817213719776,-1.4813714797173998,1.1016568831708935,-1.6306356382531744,0.3814553354315463,-0.924387271153604,0.8768157167243017,-0.847426813198346,1.0524990853536018,-0.54269505542919,1.1219661756333923,-0.2832083937934765,0.3365018507490315,-0.768908629669035,0.8005300843459682,-0.7107868283572414,1.004476238919242,-0.4357189741783996,1.0953505094883036,-0.2275550637297725,0.3275655969118621,-0.5377802934549616,0.6749712386205386,-0.5313610007515316,0.8768420260880008,-0.4151679044246805,0.9964098264169272,-0.3158802066072875,D
0.0,0.0,0.4050390051620876,-0.0140641052602949,0.6632025660475526,-0.1500040916816462,0.8999653178406343,-0.1394212631502023,1.0876375661059732,-0.1385167867042593,0.453876784426393,-0.9345275327148468,0.7357326526866279,-1.2810093388343191,0.9410318260042376,-1.486956216797403,1.1116266270494517,-1.629043819647286,0.3852409220138089,-0.9228160336740744,0.8868548517931542,-0.8653603570265515,1.0623941635643557,-0.5630442877919148,1.1277198317279862,-0.3058443368812206,0.3488050923756201,-0.7726358247713452,0.8224295138180198,-0.7325651094379347,1.0188410855775247,-0.4587210939307445,1.1016136127557268,-0.246061425160934,0.3478028827184259,-0.5478106417703137,0.6986021274852323,-0.5524155542673075,0.8966905642208111,-0.4366121632986595,1.0127109426625198,-0.3409439856968992,D
0.0,0.0,0.436345213816187,-0.0098405420397489,0.7010689534176783,-0.148329691847884,0.9428498133016668,-0.1314414815508956,1.14109861226233,-0.1356906985410007,0.4733210448497723,-0.939802750821718,0.764065196240647,-1.2909603565072538,0.9752510740753648,-1.504240838035478,1.1544504907336688,-1.6575612941116893,0.4126054768045992,-0.9109098311637928,0.9303665764172696,-0.8642659469668191,1.110532963650716,-0.5612431697478769,1.1716832656363692,-0.2989199175568628,0.3825985062362395,-0.746619857201689,0.8777052060306139,-0.7400930640363578,1.0723166587218664,-0.4567970236414351,1.1440284442784048,-0.2494635350944405,0.3906445442413243,-0.5170491440289855,0.7566622215554552,-0.5466688925629285,0.9672771302233938,-0.4292523059614351,1.0895632740493766,-0.3389598533845283,D
